,,,,,,,,,,,TYROBP,PHLDA1,PPP2R1B,PBK,NAGA,PCMTD1,PITPNC1,NSA2,PHC3,PRAMEF8,OS9,NIPAL1,OTUD1,PNMA8B,NUDT16L2P,NXT2,PLAC4,NSD3,PHLDA2,OTUD7B,PIGN,PLK2,RAB14,PHF6,PARK7,OMA1,PANK2,PKIA,MXD1,PTK2B,PRKCB,RAB11FIP4,SAMD8,PKIB,RFT1,PRKAG2,RPL10,RYK,PTGS1,PCCA,SAFB2,SAE1,NAAA,PCYT1B,NDRG1,MECR,NINJ2,POSTN,PDE6D,NRIP1,NNT,NOP10,PADI2,NGF,PLPP6,PLEKHN1,PRSS50,NPC1,OR1E1,PCYOX1L,PAH,PPFIBP1,NPC1,,,,,,
,,,,,,,,,,,UAP1,PHLDA3,PPP2R2B,PEX2,NEK2,PDE3B,PLEK,NTN1,PHLPP1,PSPH,OSGIN1,NKX2-4,PACSIN1,PNP,NUP155,ORC6,PLEKHO1,NSMCE3,PLAAT4,PCNX4,PLA2G12A,PLOD2,RAD17,PHLDA2,PARP2,OTULINL,PAPOLB,PNMA2,MYD88,PTPN11,PSD3,RAB15,SARAF,PKP4,RGS3,PRMT7,RPL12,SARS1,PTK2B,PCGF2,SARAF,SAMM50,NCF1,PEDS1,NDUFAF4,MESD,NOCT,PPP3CC,PHKA2,NUDT12,NOTUM,NR1D2,PAQR3,NR3C2,PLXNB2,POLR3F,PSMB7,NR2C2,OR1F2P,PFAS,PCNX3,PPFIBP2,NSD3,,,,,,
,,,,,,,,,,,UFD1,PHPT1,PRKAG2,PIGF,NFE2L3,PDE4D,POT1,ORAI2,PIANP,PURB,P2RX7,NOL12,PADI1,POGLUT2,NUP85,PARP14,PMS2P5,NUP85,PLEKHO1,PDGFA,PLIN4,PML,RIOK1,PLCL2,PICK1,P2RY2,PARD6B,PPP1R18,MYH11,PTPN13,QPRT,RAD54L2,SBDS,PLIN3,RNF216,PTCH1,RPL23,SEC11A,RAB14,PCM1,SDCBP2,SEL1L,NEK11,PFN2,NEGR1,MFSD4A,NOD1,PRRT4,PHKG2,ORMDL2,NRG3,NR3C2,PEX19,NSMCE4A,PMS2,PPM1J,PSMD13,NRG2,OR2L8,PIGK,PDE4B,PPM1N,NXPE1,,,,,,
,,,,,,,,,,,USP22,PLEK2,PRKCA,PLA2G7,NKX6-1,PDK3,PPFIBP1,OS9,PIK3R1,PWP1,PAQR7,NQO1,PARP4,POLR1E,NUP93,PAX8,PNMA8A,OTUD6B,PNP,PHF23,PLK3,PNPT1,RMND5B,PLEKHH1,PIK3R2,PAGR1,PAX3,PPP2R2D,MYO3A,PVR,RAB3IP,RAN,SERTAD1,POLR2L,RNF43,PTPRVP,RPL24,SEC16B,RAP2A,PDE7B,SESN2,SEMA4F,NHSL2,PHF19,NEMF,MIA3,NR2C2,PTCH1,PILRB,OSBPL3,NSMCE2,NRP2,PFKFB1,NUDT17,POC1A,PPP1CC,PTPN22,ODAD4,OR4Q3,PIM2,PEA15,PRDM5,ODF2,,,,,,
,,,,,,,,,,,XAF1,PLEKHF1,PRKCB,PLBD1,NOL3,PFKFB4,PPM1E,PATJ,PLAC8,QRICH1,PCMTD1,NSUN5,PATJ,PPP1R3C,NUTF2,PCDHB6,PPM1E,PABIR2,POC1B,PITRM1,POP5,POLR2C,RNF150,PML,PIMREG,PCDHB15,PCMTD1,PPP6R2,NFKBIA,PXN,RAB4A,RASD2,SET,PPDPF,RXRA,QDPR,RPL31,SETDB2,RBM47,PES1,SH2B3,SGO1,NIPAL3,PIMREG,NMB,MRPL15,NRF1,PTGFRN,POLE,OSGEP,NTSR2,NRROS,PHF6,ORM2,PSMB2,PPP2R1A,PTPRA,OSBPL7,PALM3,POLL,PHACTR2,PRKD3,OGDH,,,,,,
,,,,,,,,,,,XIAP,POM121L9P,PRKCQ,PLD4,NR1H2,PHC1,PPP2R1B,PBX2,PPM1L,R3HDM2,PGAP1,NTN1,PCSK5,PRIM2,OLFML2B,PLAAT4,PPRC1,PAGR1,PPCDC,PLEK2,PPEF2,PPM1K,ROBO2,PNMA2,PLPP2,PDE7A,PDAP1,PROM2,NOD1,RAPGEF1,RAB6B,RBM47,SF3B1,PPP1R8,SAMD3,RACGAP1,RPL32,SIGLEC15,RGS1,PEX12,SH2D2A,SGO2,NSD3,PITHD1,NOL8,MRPL46,NRM,PTPN1,PPP2R5D,OST4,NUP210L,OMP,PKP4,PAXX,PSPH,PPP4R3B,RABGAP1L,P2RX7,PCYOX1L,PPFIBP2,PHF12,PRPF38A,OR1C1,,,,,,
,,,,,,,,,,,YY1,PPM1A,PRPF38B,PMM1,NTF3,PIDD1,PSAPL1,PCNX3,PPP1R3F,RAB6A,PGLYRP1,PARVG,PFKFB4,PSMB7,OTUD6B,PLAUR,PPY,PALLD,PPIF,POLA1,PPM1G,PPP2R5A,RPL10,POLR2C,PNKD,PHAX,PDE4B,PRR3,NOXRED1,RNF111,RALGPS2,RGS16,SIK1,PRKCB,SAMSN1,RDH12,RPL37,SIT1,RNF103,PEX3,SIAH2,SIKE1,NXPH2,PKP3,NSUN4,MSRB3,NTNG1,RAB35,PWWP2B,P2RX4,NXT1,OSBPL5,PLPP6,PCBD2,PTBP3,PRKAB1,RALBP1,PARP8,PFKM,PPP1R2P1,PHF2,PTGR2,OR6K2,,,,,,
,,,,,,,,,,,ZBTB20,PPM1D,PSMD5,PNO1,NXPH2,PIK3IP1,RABGAP1L,PECAM1,PRDM2,RBBP8,PGLYRP2,PAX4,PHOX2A,PSMC3IP,OXLD1,PLEKHN1,PRTFDC1,PDCD6,PTCHD4,PPCS,PPP1R21,PRR5L,RPL13,PPM1K,POLD1,PHETA2,PDE6H,PRR9,NPY4R,RNF216,RAMP1,RNASEH2B,SKIL,PRSS12,SCYL3,RNF13,RPL38,SLAMF1,SAMSN1,PFKP,SIDT2,SKP2,ORAI2,PLCG1,NTN4,MST1R,OOEP,RAB3IL1,PYCARD,PAK4,OR2T33,OTULINL,PLXNB2,PDE4B,PTK2,PSENEN,RARB,PHLDB2,PHF19,PRDM5,PHTF1,PTPRK,OR7A2P,,,,,,
,,,,,,,,,,,ZC3HAV1,PRKAB1,PUDP,POLA1,PACRG,PIK3R1,RALGAPA2,PFDN2,PRG3,RBM5,PHF1,PCDH9,PLEKHO1,PSRC1,PAIP2,PLEKHO1,PTPRF,PET117,PTP4A3,PPP1R8,PPWD1,PSMB10,RRP15,PPM1L,POLR2I,PIGY,PEG10,PRSS44P,NUSAP1,RPTOR,RAPGEF4,RTN2,SLC25A25,PUS1,SELENON,RPUSD3,RPS12,SLC14A2,SBF2,PLA2G12A,SIK3,SLC25A12,OSER1,POC1A,NUDT12,MT4,OR2T33,RFTN1,RABGAP1L,PDE4B,P2RX1,OTX1,PMS2,PDIA2,PUS10,PSIP1,RBPJ,PIK3AP1,PIR,PRKAR1B,PI4K2A,PUS3,ORAI2,,,,,,
,,,,,,,,,,,ZCCHC3,PRND,QSOX2,PPP4R1,PBLD,PITPNC1,RAPGEF2,PFN1,PRKD3,RBPMS2,PHLPP1,PHOX2A,POU2AF1,PTGR2,PALLD,PNMA8B,PTPRK,PIK3CD,PTTG1,PPP4R3A,PREB,PSMB9,RRP9,PPP1R11,POLR2J,PLPP6,PEG3,PTBP1,OASL,SAMD3,RARG,RXRA,SLC35E2A,QTRT2,SEMA6D,RYK,RPS15A,SLC38A2,SCAMP1,PLBD2,SIPA1L2,SLC25A53,OVGP1,PPP6R3,OSGIN2,NAB2,OTOP3,RGL1,RAD52,PDGFA,PAFAH1B2,PAPPA2,POLE3,PHETA1,PUS7,PTGES3,RECQL,PIK3CG,PKHD1L1,PTK2,PIAS3,PXYLP1,PAK3,,,,,,
,,,,,,,,,,,,PRRX2,RABL3,PPT1,PCNT,PLAAT4,RB1,PI4KB,PRNP,RER1,PITPNM1,PITPNM1,PPP2R5B,PTH,PARP1,PNP,RAB4B,PITPNM1,RAB27A,PRKAG2,PRIM1,PSME2,RRS1,PPP3CA,POLR3H,POLR3G,PGGT1B,PTPDC1,ODAD2,SEC16A,RASA3,SCO1,SLC38A2,RAB3IP,SERPINA9,SAMM50,RPS19,SLC38A8,SCAMP2,PLCD4,SLC15A3,SLC33A1,PAQR8,PRDM6,P4HTM,NDUFC2,P2RX1,RNF180,RAF1,PEX11A,PAGR1,PDE1A,POP4,PIGP,QNG1,PTMS,RGS1,PIP4K2A,PMS2CL,PTMA,PIEZO1,RABL3,PCBD1,,,,,,
,,,,,,,,,,,,PURPL,RADX,PRKAB1,PDGFRL,PLAC8,RBPMS2,PNPLA7,PSMA8,REV3L,PLCB4,PLAUR,PPTC7,PTHLH,PAXBP1,POLB,RABGEF1P1,PLAGL1,RAB3IL1,PRKCH,PRIM2,PTAFR,SCYL1,PSMB10,PPP1R16A,POR,PIGA,PTPN13,PARP9,SEMA6D,RCBTB2,SDC2,SLC3A2,RAMP1,SH3BGRL,SDF2L1,RPS20,SLC6A7,SDCBP,PLD1,SLC17A6,SLC35A5,PBXIP1,PRG3,PARS2,NEDD8,PACC1,RNF39,RBM8A,PIGF,PARP6,PIWIL4,PPM1G,PIRT,RAB5A,PTPRCAP,RIC8A,PLEKHA5,PPWD1,PTPN6,PLEKHA2,RAD54B,PHACTR2,,,,,,
,,,,,,,,,,,,PUSL1,RALGAPA2,PSME2,PDHA2,PLEKHA2,REG1A,POLR3F,PTGS1,RGS2,PLEKHG2,PLBD2,PRCP,PTPN13,PCM1,POMP,RANBP6,POMGNT2,RALA,PRKX,PRKCH,PTTG1,SERBP1,PSME1,PRDM2,PPARGC1B,PIM3,PTPN9,PAX3,SETD5,RGS10,SDHA,SLC5A3,RAMP3,SIK3,SDHA,RPS26,SLC7A6,SEMA4D,PLD3,SLC25A19,SLC39A10,PCNT,PRKAG1,PHTF1,NIPA1,PAPOLG,RRP7A,RGCC,PIK3R1,PAX7,PLXNA4,PRDX2,PPFIBP2,RARS1,PTPRJ,RIOK1,PLEKHF1,PTK2,PTPRK,PMAIP1,RAPGEF6,PHF12,,,,,,
,,,,,,,,,,,,RAB20,RASGRF2,PTPN18,PDIA4,PLEKHB1,RGS20,PPIE,PTPN13,RGS3,PNPLA7,PLEKHH2,PRKCZ,RAB11FIP1,PELI2,PPP2R2A,RBFA,PPM1F,RBCK1,PROCR,PRPSAP2,RAB19,SETD1A,PSME2,PRMT7,PPIE,PIP5K1A,RAD21,PDE6H,SH3RF1,RHEBL1,SELENOI,SLC7A6OS,RAPGEF4,SIRT7,SEC24D,SESTD1,SMC3,SEPTIN2,PPP1R3D,SLC7A1,SLC39A3,PDCD6,PRKAR2B,PIK3AP1,NIPSNAP2,PCDHB10,RTF1,RHBDF2,PIK3R3,PDCD10,PPFIBP2,PRR5,PPP1R3C,RASAL1,RAB36,RMC1,PLXND1,PTPN6,PUM1,PNPLA6,RASGRP2,PI4K2A,,,,,,
,,,,,,,,,,,,RAMP2-AS1,RHNO1,RBM28,PDXP,PLXND1,RNF114,PPP4R3A,PVALB,RNF19A,PRKAB1,PNPLA1,PRR5L,RANBP10,PHF10,PPP3R2,RBM24,PRADC1,RC3H2,PSMD2,PSMA8,RASA4,SETD6,PTCHD4,PSRC1,PPOX,PKDREJ,RASGRF1,PDGFD,SIGLEC5,RIPK3,SELENON,SMAD7,RBM10,SLAMF7,SEPHS1,SFT2D2,SMS,SERP1,PREP,SMOX,SLC44A2,PDPR,PSMC3,PLA2G6,NKIRAS1,PITPNB,RXYLT1,RMND5B,PIM1,PDLIM7,PRCD,PSMB2,PRAMEF25,RBKS,RAF1,RPL18,PPP2R5E,RASA3,QTRT1,PPP2R5C,RBM43,PIEZO1,,,,,,
,,,,,,,,,,,,RASSF7,RNGTT,RBM38,PHACTR3,PNISR,RNF170,PRAF2,RAB11FIP2,RNFT1,PRKX,POLR3GL,PTCHD4,RBM46,PIGC,PSMA2,RBM28,PREPL,RCHY1,PSME3IP1,PSMD1,RBM43,SGF29,RAB11FIP1,PSTPIP1,PPP1R18,PLK2,RDH13,POLB,SLAMF7,RND3,SEMA6D,SON,REXO2,SLC16A6,SEPHS2,SH3BP5,SOS1,SKAP2,PTPN2,SPAG9,SMYD4,PDS5B,PSTK,PLEKHG2,NOP56,PLEKHG3,SANBR,RNF130,PITHD1,PIBF1,PRELID2,PSMD4,PRCD,RBM28,RASGEF1A,RPL37A,PPP4R1,RASSF3,RABEPK,PPP3CA,RMDN2,PKHD1,,,,,,
,,,,,,,,,,,,RBPMS,RSRC1,RCAN2,PLCD1,PNRC1,RNF19A,PSMB2,RAB3A,RPRD2,PRR14,PPP1R3B,PTH2R,RDH8,PIGH,PSMA3,RHCE,PRPS1,RFPL3,PTGS2,PSME3,RBMS2,SH3BP5L,RAB29,PTK2B,PPP1R3D,PLK3,REPIN1,PPP2R5A,SLC4A1,RORA,SH3RF2,SPAG9,RFLNB,SLC25A53,SH3KBP1,SHCBP1,SPATA6,SLC15A3,RAB20,SPATA2,SPC25,PID1,PTDSS2,PLPP1,NR2C2AP,PLEKHN1,SAP30,RNF31,PITPNM1,PIGN,PRKN,PTK2,PRPF40B,RBM44,RBM5,RPS11,PRKCE,RGMB,RABL3,PPP4C,SCAND2P,PPARA,,,,,,
,,,,,,,,,,,,RHBDD1,RTN4IP1,RHBDD1,PPP1R1B,PRMT2,ROBO2,PSMB7,RANBP6,RPS27,PTPN13,PRDM1,QPRT,RETN,PIK3CD,PSMA5,RPAP1,RABEPK,RGS22,PTPRJ,PXYLP1,RNF114,SIKE1,RAB8A,PTPN18,PRMT6,POU2AF2,RGS10,PSMB9,SMPDL3B,SBF2,SHC1,STAR,RGS10,SLC28A2,SIAE,SIAH3,SPNS3,SLC29A3,RBM12,SUCO,ST7L,PIGC,PTGDR,PPARGC1B,NUDT12,PLPP4,SBNO2,RPL13A,PLCG1,PIP4P2,PRPF40B,PTPN4,PRR22,RBMXL1,RINL,RTCB,PTK2B,RIC3,RANBP3,PPP4R1,SCRN1,PPP2R5C,,,,,,
,,,,,,,,,,,,RHOJ,SAMHD1,RIGI,PPP1R26,PRRC2B,RPRD1A,PTGES3,RASGEF1A,SAT1,PTPN18,PRDM9,RAB27B,RGMB,PKD2,PSMB8,RPP14,RAD1,RNF215,PURB,RAD17,RNF31,SLC11A1,RAG2,PTPRE,PTGER4,PPP1R12B,RHOF,PTAFR,SORBS1,SDC4,SLC25A13,STX5,RIPK3,SLC35B3,SIKE1,SLC25A27,STARD4,SLC31A2,RBMX2,SV2C,SUN1,PITPNC1,PTGR1,PRMT6,OPA1,POPDC2,SCD,SAFB,PNPLA2,PIP5K1B,PXYLP1,QRICH1,PTPN18,RCC1,RIOX2,RTEL1,PTPN1,RIPOR2,RASA3,PRKCE,SDK2,PRDM1,,,,,,
,,,,,,,,,,,,RNF150,SCFD2,RNF125,PRAMEF2,PRSS53,RREB1,PTP4A2,RCAN3,SATB1,PTPRE,PSEN2,RAPGEF2,RNF215,PLIN2,PSMB9,RSPO2,RAP2A,RNFT2,PURG,RBMX,RTP4,SLC16A1,RALA,RAB27A,PTPN9,PRDM1,RNF128,RGCC,SPATA13,SERPINI1,SLC25A53,SUCO,RORA,SLC38A9,SKAP2,SLC30A4,STAT4,SLC38A6,REPIN1,TASOR2,SVIL,PLCXD2,RAB2A,PRMT8,OSGEP,POU5F2,SELENON,SBNO1,POMGNT1,PLEKHA2,RABAC1,RAD51B,PURG,RCCD1,RNASE1,RTP4,PTPN22,RMND5B,RASGRP2,PTPN9,SERTAD2,PTGDR,,,,,,
,,,,,,,,,,,,RNF227,SKAP1,RNF130,PRUNE1,PWWP2B,SACS,QRICH1,RCN1,SAYSD1,RAB37,PTPRE,RARG,RUNDC3A,PLOD1,PSME2,SCYL1,RASL10A,RTP4,RAB6A,RMND5B,RUNX3,SLC25A13,RASA4,RABEP1,RGS19,PRDM15,ROGDI,RIGI,SPP1,SESTD1,SLC35F2,TAGAP,RORC,SMAD3,SLAIN2,SMAD1,TAF15,SLC43A2,RHOQ,TGIF2,SYT11,PMM2,RAB7A,PTPRC,OSTM1,PRR22,SGK2,SCRN3,PPIP5K1,PLEKHN1,RASAL2,RAD51C,RABAC1,RHOG,RNF11,SART1,PTPRE,RNF138,RASSF3,PTPRM,SGCB,PYHIN1,,,,,,
,,,,,,,,,,,,RRAGD,SKAP2,RPL24,PTGER3,RABGAP1L,SAG,RAB4A,RGL2,SCAF8,RAP1GAP2,RAB13,RDH5,SCGB2A2,PPCS,PTGS2,SIM1,REEP5,RUNX3,RAP2A,RP9,S100B,SLC25A30,RBMS2,RASGEF1B,RIOX1,PRDM5,RPAP2,RNF114,SPRY2,SH3BGRL2,SOAT2,TAGLN,RRP12,SNTB2,SLC2A3,ST6GALNAC1,TAPT1,SLCO2B1,RNF123,TINF2,TADA3,POLR3C,RACGAP1,PUM3,PAK4,PSME3IP1,SGPP2,SDC2,PRKAR1B,PPHLN1,RDH16,RAF1,RGMA,RNASEH1,RTTN,SCAF1,PTPRM,RNFT2,REXO4,RASAL3,SHISAL2B,RBBP8,,,,,,
,,,,,,,,,,,,RUNDC3B,SLC16A6,RPL3,PTPDC1,RBAK,SCN9A,RAB8A,RGS14,SCN4B,RAPGEF2,RAB8A,RIMS3,SERINC3,PPP1R7,RAB18,SIRT4,S100P,SCARF1,RASL11B,RPL37A,SAP30,SLC25A36,RGCC,RBIS,RIOX2,PRORP,RPLP2,RNF14,SRGAP3,SLC26A11,SPRED2,TASOR2,SATB1,SNX32,SLC35A5,ST8SIA6,TARS1,SNAP23,RNF19A,TMEM44,TBC1D13,PPM1A,RFC4,PUS7L,PARP8,PTRH2,SHISA2,SDHA,PRPF39,PPWD1,RHEBL1,RARRES1,RHEBL1,RNF4,SAFB,SCO1,RAD54L2,RPL13AP20,RMDN2,RBMS3,SLC43A2,RDH10,,,,,,
,,,,,,,,,,,,SCARB1,SLC20A1,RTRAF,PTPRM,RGS2,SCO1,RAB8B,RIMBP2,SDF2,RAPGEF5,RAC3,RIPOR2,SERPINI1,PRKCI,RAB4B,SLC26A4-AS1,SDF4,SCPEP1,RMDN3,RPLP0,SECTM1,SLC36A4,RNASEL,RGS14,RLF,PTPN23,RWDD4,RNF214,SULF2,SLC41A2,SQLE,TBX6,SEMA4B,SOAT2,SLC35B4,STAMBPL1,TBC1D16,SNX13,RNF19B,TMEM67,TCF3,PPP1R21,RGCC,RAB38,PATJ,RAB11B,SLC12A5,SELPLG,PSMA4,PRKCI,RIGI,RBM44,RHOU,RPLP0,SAP30,SEC63,RALGPS1,RPL13AP3,RPIA,RDX,SLC7A8,RHBDF2,,,,,,
,,,,,,,,,,,,SCARNA2,SLC35B4,SAMSN1,QRICH1,RIMKLB,SDE2,RARA,RIMS3,SF3B4,RAPGEF6,RBCK1,RNF19A,SETD4,PRKDC,RALA,SLC35F2,SERF2,SDSL,RND3,RPS6KA3,SETDB2,SMC1A,RNF31,RILPL1,RNF187,RAB1A,SCN8A,RTP4,SYNJ2,SLC49A4,STAU2,TGIF1,SERP2,SRGAP3,SLC39A10,STMN1,TBRG1,SNX29,RRP8,TNFAIP3,TDP1,PRKAB2,RITA1,RBM28,PCDH1,RAB35,SLC13A1,SGO2,PTMS,PRODH,RNASE6,RCC1,RIT1,RUVBL2,SEPTIN11,SHC1,RASAL3,RPUSD4,RPL14,REEP5,SLC8B1,RHOJ,,,,,,
,,,,,,,,,,,,SCN2B,SLC39A11,SASS6,RAPGEF3,RIPOR2,SEL1L3,RASSF3,RNASE4,SH3KBP1,RASGRF2,RCC1,RP1L1,SH3GLB1,PRMT1,RAPSN,SLC35F3,SGSM3,SECTM1,RNF167,RRN3,SH3TC1,SMIM15,RPE,RIN3,RRP1B,RAD54B,SEPTIN9,SAP30,SYTL2,SOCS1,SV2C,THBS3,SESTD1,ST3GAL4,SMYD4,SYNPO,TCF12,SNX30,RSRC1,TNFRSF10B,TET1,PTGDR,ROPN1L,RBPJ,PDK1,RAB39B,SLC25A26,SHMT1,QRICH1,PRR9,RNASET2,REEP4,RNASET2,SERBP1,SEPTIN8,SLC36A4,RBMS3,SCGB2A1,RPL23A,RHBDF2,SMARCA2,RIPK3,,,,,,
,,,,,,,,,,,,SDC4,SLC7A1,SERF2,RCBTB1,RPS27L,SEMA5A,RBM17,RNASEL,SIK3,RASGRP2,RCSD1,RTN1,SHISAL2A,PRPS1,RBCK1,SLC38A11,SIGLEC17P,SERPINB8,RPL4,RTKN,SLAMF8,SMIM7,RTCA,RNGTT,RUVBL1,RALGDS,SH3D21,SCN5A,TACC1,ST3GAL2,SVOP,TINF2,SH3BP5,STIMATE,SPI1,TANC1,TCOF1,SNX5,RTF2,TNKS,TFDP1,PTTG1,RPS6KC1,REXO2,PER1,RBM12,SLC25A39,SKA3,RAD1,RAB39B,ROMO1,RFC3,RND3,SETDB1,SGTA,SLC48A1,RBMXL3,SELL,RSBN1,RIPK3,SNORA50A,RNF135,,,,,,
,,,,,,,,,,,,SDCBP2,SLC9A8,SGIP1,RGS9,S100PBP,SHC4,RBM25,RRAGD,SIRT3,RFX1,RGS14,SAA1,SLAIN2,PTGER2,RGMB,SLC46A3,SLC26A6,SGCZ,RPN2,SCFD2,SLC25A22,SMYD4,SAMD9L,RPL13,SEC11C,RBM41,SIPA1,SETDB2,THEMIS2,ST6GALNAC1,TADA3,TMEM54,SIAH3,STXBP5,SPICE1,TCF7,TFAM,SPP1,RUNDC1,TOM1,THEMIS,RERE,RSPH3,RGR,PEX13,RHOG,SLC30A9,SLC16A14,RBIS,RALBP1,RPL13A,RHOG,RPL13A,SFMBT1,SIRT4,SLC6A6,RC3H1,SEMA4C,RSL24D1,RMDN3,SNORA5C,RNF166,,,,,,
,,,,,,,,,,,,SH2B2,SLC9A9,SGK1,RIBC2,S1PR4,SLAMF1,RNF220,RTP4,SLC19A2,RGL2,RNF32,SCT,SLC41A3,PWWP2A,RGS17,SLC7A13,SLC35D1,SH3BP5,RPRD1B,SDHA,SLC28A2,SNRPD2,SAP30,RPL36,SLA2,RBM6,SLC12A2,SFN,TIGIT,ST6GALNAC3,TFDP1,TMEM63B,SIPA1L2,SULF2,SPPL3,TDRKH,TMEM150A,SPTLC2,SAC3D1,TRAF1,TIPIN,RET,S1PR4,RGS14,PHF23,RIF1,SLC5A8,SLC22A4,RENBP,RASAL3,RPL38,RNF4,RPL18A,SFTPD,SIRT7,SLC8B1,RCVRN,SERPINE2,SAYSD1,RNF135,SNTG2,ROCK1P1,,,,,,
,,,,,,,,,,,,SH2D2A,SMIM8,SLAMF8,RIMKLA,SDHAP2,SLC25A36,RRAGA,SELP,SLC6A2,RGS14,RNH1,SELP,SLC6A14,RAB4A,RIMKLB,SORBS3,SLC47A1,SHC3,SAP30L,SIRPA,SLC29A3,SPRED2,SFN,RPS14,SLC25A51,RHOT2,SLC27A2,SGSH,TMBIM1,SYNE2,THEMIS,TNFAIP3,SLC25A23,SYTL2,SYNRG,THEM4,TMEM154,SRGAP2,SGCE,TRAF3,TMED8,RFK,SAE1,RGS6,PIGC,RNF157,SMIM19,SLC32A1,RFTN1,RBM38,RPL39,RNPEP,RPL39,SGO2,SLC39A2,SLFN13,RHOC,SESN3,SCAND2P,RNF166,SNX16,RUBCN,,,,,,
,,,,,,,,,,,,SLC16A3,SMYD3,SLC15A3,RPL27,SESN1,SLC27A2,RTL8C,SERTAD4BP,SLC7A1,RIGI,RP1L1,SERPINB1,SMC1B,RAP1GDS1,RNF149,STAP1,SMG1P1,SIL1,SCO1,SLC35A4,SLC30A6,SPTSSA,SHARPIN,SAPCD2,SLC35E2B,RNASET2,SLC35F6,SH2D5,TNFRSF18,SYNPO2,TM7SF3,TNFRSF10B,SLC41A2,TAFA3,SYT11,TMEM176A,TOMM20,STAB1,SLC35F5,TRIM42,TMPO,RGS2,SAMD11,RPN1,PLCG1,RNGTT,SMPD3,SLC48A1,RIC8A,RER1,RPS15A,RWDD2B,RPS27,SH3BGRL2,SLC5A1,SMARCA5,S1PR5,SFMBT1,SCCPDH,RNF19A,SPART,RUNX3,,,,,,
,,,,,,,,,,,,SLC25A41,SND1,SLC22A2,RTKN,SIRT2,SLC30A4,S100A10,SGK1,SLC7A3,RIPOR2,RPS6KB2,SH3BGRL2,SPA17,RB1CC1,RSAD2,STEAP2,SNRNP200,SIPA1L1,SDHC,SLC36A4,SLC49A4,STT3B,SHC4,SDHAF1,SLC35F6,RND1,SLC36A1,SIGLEC1,TNFSF13B,TARS2,TNFSF10,TNFRSF18,SLC7A8,TBL1XR1,TAF6,TMEM176B,TOP2A,STOM,SLC35G1,TTC19,TMX1,RGS20,SAMD14,RPTOR,PNPT1,RPS6KA3,SNAPC1,SLITRK6,RMND1,RETREG2,RPS27,RYK,RPS6KA5,SKA3,SLC5A2,SMPD5,SASH3,SFXN1,SEH1L,RTL5,SPATA6,RYR2,,,,,,
,,,,,,,,,,,,SLC25A51,SNHG11,SMIM8,SBSPON,SLC26A11,SLC39A14,S100A6,SH3RF3,SLFN12L,RPRD2,RPUSD1,SH3RF2,SPRR2B,REEP5,RTP4,SYCP2,SNX17,SLAMF8,SETD1B,SLC48A1,SLC7A2,SVIP,SIGLEC1,SIGIRR,SLC36A4,RNF150,SLC38A3,SLC25A22,TRAF2,TDRKH,TRIM42,TOR1AIP2,SMAD7,TGM7,TAOK3,TRAT1,TTC39C,TBXAS1,SLC39A10,TUT1,TNFSF10,RNASE4,SAPCD2,RRBP1,POGLUT2,RUFY1,SNX13,SMARCC1,RPL24,RGS14,RPUSD3,S1PR3,RTP4,SLAMF1,SLC6A17,SNRPB2,SCARNA17,SGTB,SELP,RUNX3,SPPL2B,SEC14L1,,,,,,
,,,,,,,,,,,,SLC2A1,SOCS3,SOCS7,SCD,SMAD7,SLC45A4,S1PR1,SLC14A1,SMARCA5,RSBN1,RXFP1,SLC22A7,SPRY4,RIOK2,RXRG,TAF4B,SNX30,SLC12A7,SKP2,SLC4A7,SLC9A3,SYS1,SLAMF6,SIPA1,SLC39A6,RNMT,SLC43A2,SLC30A6,TRAF3,TGM2,TTC39C,TRA2A,SNAI3,THEMIS,TBC1D7,TREML2,TTC7B,TENT5C,SLC52A3,TUT7,TONSL,RTP4,SEC14L1,SCD,POMGNT1,SCAI,SOCS6,SMIM3,RPL38,RHOG,RTP4,SCARB2,S100A10,SLC15A2,SLCO4A1,SNX9,SIGLEC14,SHLD1,SFXN1,RXRA,SSBP2,SEC24C,,,,,,
,,,,,,,,,,,,SLC35G3,SPIN3,SORCS3-AS1,SCTR,SMIM14,SMIM13,SAFB,SLC22A8,SNAPC1,S100A4,RYR1,SLC27A5,SRPK3,RNF20,SAMD9L,TCL1B,SORT1,SLC16A11,SLC16A1,SMDT1,SLFN5,TAF3,SLAMF8,SLC12A9,SLC5A6,RSBN1,SLC6A1,SLC49A4,TRIM8,TMEM176A,TWIST1,TRAF1,ST8SIA1,TMEM104,TBCK,TRIB2,TUFT1,TGFB3,SNAP23,UPB1,TOP2A,RUNX2,SEPTIN1,SELENOS,PPIP5K1,SCN4B,SOX18,SNRPC,RPL41,RIDA,S1PR4,SCLT1,S1PR4,SLC22A15,SLFN12,SOCS3,SIK2,SLC26A11,SGTB,SEMA4A,STK17B,SESN3,,,,,,
