"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000116251",6.66300487009203,5.95089977393238,6.6403597404062,5.94796041031776,6.3712187463584,6.22241931544853,6.32364305258571,6.29421727903802,6.20892699294429,6.5428087327354,6.50009408949038,6.45036967892429,6.11716601393729,6.03647164676722,6.70449014376915,6.37396297048812,5.99240980773433,6.1292598826241,6.75625225429161,6.14101312602791,6.2486835683922
"ENSG00000116237",4.05137129931096,4.59252045283064,4.32607191891882,4.69674930117125,4.47377876657149,4.07722319283126,4.63774803872195,4.78800259562582,3.29706804099917,4.66467572318908,4.29024913059095,4.45423359928369,4.54559335278239,4.9711341984103,4.52070098373624,4.53348593642045,4.14460316585817,4.32003273784479,4.22379924640403,3.5261114408886,4.40534942419958
"ENSG00000215788",3.16408297689745,3.84997531631582,3.89201442236122,3.47787433030099,3.72252229960493,2.84642807332743,3.56593169581844,4.4722709610091,2.56976327702134,3.97675092284304,2.47794958117832,1.95849450156115,4.71250977354943,3.11736593445806,2.80925391544399,4.78782545435328,3.27679847033526,4.67996117919391,3.31066845871492,4.53557937774957,3.63209468792887
"ENSG00000162408",5.92531838667813,5.51986733505177,5.70807809391653,5.71754022378527,5.9149646013617,5.5077656878,5.82332092454931,5.6984642836386,6.05375789814802,6.06079643149798,5.57920066809116,5.69581555995245,5.55288129838175,5.7570208687465,5.76125393180291,6.07867756586557,5.73172540835524,5.74143332346866,5.62177657921486,6.24598311978717,6.00080658897895
"ENSG00000204859",3.95716500936297,4.39640584973178,4.21252841440857,3.47258087728497,4.20290656019037,4.07270665234125,4.12925207461049,4.14753707826964,3.69189917519986,4.81279365538191,4.24754727282705,2.99579365637419,3.9321302595894,2.89923786855127,4.97252804318881,4.71445831534037,3.47790811763061,4.43367592043751,4.81516199738461,4.55555747938285,4.26547726794947
"ENSG00000162413",4.38138437347125,4.7434945572855,4.77005019296194,4.45918396016286,4.97558498290324,4.64398192911082,4.10346920189672,5.15480394299694,3.55565289641383,4.97948167358546,4.30811781655613,3.42452927453111,4.81435643825019,4.49573443098676,4.68365946541125,5.02621218450619,4.37017909309835,4.73982157547834,4.78949968237698,5.00209110240183,4.83996380820189
"ENSG00000041988",3.5271063606543,4.21659847316053,4.54764132309637,4.33270902634512,4.28999340833933,3.62472380042251,3.68057729446379,4.87568288212598,3.79652071958079,4.8077848023988,4.34863251954345,4.35849369634106,4.47096166293374,4.30908998190748,4.19365394069895,3.7877975028666,4.45124125640069,3.73835446494594,4.4730360398948,3.67184995296319,4.07632922580272
"ENSG00000007923",4.45213609269334,3.99236760966396,4.40184729580878,4.2977551064484,4.24895680664608,4.23076464977449,4.36558934084016,4.14000746617153,3.8723296678408,4.51805654236803,4.66402371548617,4.45797325785458,4.02920890863975,4.41114642941521,4.41520118662801,4.14629969585306,4.12072035235367,3.96203672776913,4.12772897363685,4.77180979115943,3.64984617708672
"ENSG00000171735",5.2366517230237,5.6238341199899,4.74245918137899,4.66153684179769,4.90680715695601,5.37025465522779,5.09288708877025,4.59455511795443,5.62048244942286,4.72709791719802,4.84254867888207,5.27133848505428,4.87649158354878,5.10059027619241,4.67264515836763,5.0217572952916,4.93642636740197,5.24640493638695,5.09074566879791,5.13566563422249,5.36620807962404
"ENSG00000049245",6.65226548610658,5.72304209880352,6.11062244185954,5.66260514318763,6.2142297534418,6.56378698343953,6.33749592519487,5.27423364536159,6.62087897904999,5.41210208836926,5.89370351760125,6.23097485717142,6.02321398792334,5.96756893828551,6.10988832353385,5.96610374631284,6.01854765762855,6.29773250607126,5.95104022244036,5.69758937337352,6.4558739934303
