"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000162413",4.93583346680886,5.31814214641283,5.37599384615863,5.00981368048827,5.61672913177687,5.22934636692257,4.63153651837824,5.75782135958509,4.17157343861232,5.53065727990203,4.40761498495591,3.22923541343103,4.72062026045554,4.28543242142081,4.43336369705541,5.02305506131902,4.16099457846192,4.50679154170578,4.49520890292766,4.81530831276669,4.76259004514164
"ENSG00000041988",3.69224014901887,4.39859707839804,4.74224204974653,4.48996704880462,4.48775452578705,3.81135555025438,3.82324932162526,5.06344764214335,3.99378631939704,4.9673898502802,4.71795510556806,4.57318981464839,4.72062026045554,4.48474122964421,4.34316588808383,4.105517221511,4.62665815081073,3.89673806002179,4.60624021531641,3.85837703465857,4.33195569081178
"ENSG00000007923",5.52394940056889,4.99959492935652,5.44413851020919,5.44245812323068,5.30586250414153,5.24109954834825,5.49272764130636,5.13175365553426,4.89340572925337,5.65767165316122,3.6706493907897,3.77672320873353,3.37666585923818,3.9228623420361,4.03282576747168,3.25752031495605,3.67556775129168,3.55570114218673,3.75824330876146,4.29447614946525,2.97831873619708
"ENSG00000171735",5.51552488004088,5.92746919553318,5.06579327817194,4.92818491818262,5.24756386357686,5.6815181126118,5.34140845166217,4.9162939483597,5.95179223073241,4.99581825860671,5.19002354988328,5.36168570945468,5.03377814571517,5.14525476337255,4.6743717965592,5.28136705691041,4.97813052131211,5.26352039069342,5.06080607878189,5.19717894811033,5.53631418931796
"ENSG00000049245",7.06484586849541,6.15169182307084,6.56306761160158,6.07221771594368,6.68813645496285,7.00042395133294,6.72796226392841,5.72060257972797,7.0793001368469,5.82281104470372,6.06753954335829,6.18700717804173,6.05126557244401,5.90558435060426,6.01832619777656,6.06487523701365,5.95850171456317,6.21866615490916,5.82863263665285,5.65355724277008,6.49489426193798
"ENSG00000049247",4.9039141329341,4.33459607846919,4.44247354171408,6.13333548457429,1.12569831819438,4.32356170854022,4.22022210514211,4.1334205477369,5.06530143356553,4.48959887310684,3.22319041381848,3.9211131180687,3.13565775973439,4.05410687531435,3.63689709114054,3.05106943748862,4.01660466912674,4.04112796935697,3.75824330876146,-0.229085806591765,-0.191606265245236
"ENSG00000116288",7.7530760571336,7.91085638538955,7.95015833621845,8.0800005390732,7.79412878147741,8.01290371779798,7.93054333479717,7.83232166455098,8.29403009348065,7.75616904308266,7.16463823146337,7.30358275489111,7.07710557737927,6.94839743414324,7.30185891392691,6.9726815388039,6.63904187526656,7.16451038486225,6.67153167556813,6.80433719494569,7.20927317103695
"ENSG00000142599",4.71080790905814,4.83271531924259,5.3864230123529,4.5919390219059,4.73207980255044,4.9286509091133,4.73925033567849,5.44263169376669,4.97713507884687,4.93349948221057,7.48485798388837,7.61094473664381,7.70413213766697,7.36974870735428,7.55387650437264,7.64983773773481,7.48977634439034,7.7729318584074,7.703101754569,7.61011798150518,7.22624624964066
"ENSG00000074800",9.87323143428944,9.9634418132322,10.0949004196292,9.51527040701205,10.3091110296354,10.031317501436,9.7032344535253,9.92347740678198,10.3271983215575,9.57970517925502,8.67963817401696,8.26688795491043,8.40754517212215,8.62065733892163,8.26855282730974,8.66577928160383,8.26453218257033,8.35961698027756,8.15056073154022,8.56207708196325,8.73023467182925
"ENSG00000049239",5.28713518495128,5.58643227769812,6.37337473190061,5.35144718472319,6.2676089434671,5.38576813163463,5.21774111563836,6.00728374584535,5.85876398833588,6.15868850251508,6.33361440351213,6.12870853747707,6.01607614398171,6.06970373036537,6.23445962864133,6.11881404412445,6.14371658703008,6.24872338876534,5.82863263665285,5.44333953537973,6.54986072115591
