ENSG00000229978.2	0	0	0
ENSG00000297821.1	0	0	0
ENSG00000233336.1	0	0	0
ENSG00000280267.7	0	0	0
ENSG00000179412.11	0	0	0
ENSG00000204505.5	0	0	0
ENSG00000279169.3	0	0	0
ENSG00000279804.3	0	0	0
ENSG00000295394.1	0	0	0
ENSG00000250894.1	0	0	0
ENSG00000270601.5	0	0	0
ENSG00000231219.1	0	0	0
ENSG00000207511.1	0	0	0
ENSG00000182330.11	0	0	0
ENSG00000237700.2	0	0	0
ENSG00000204501.7	0	0	0
ENSG00000228229.2	0	0	0
ENSG00000204481.8	0	0	0
ENSG00000204480.9	1	0	1
ENSG00000204479.4	0	0	0
ENSG00000204478.11	0	0	0
ENSG00000307992.1	0	0	0
ENSG00000295011.1	0	0	0
ENSG00000162494.6	0	0	0
ENSG00000301663.1	0	0	0
ENSG00000259961.2	0	0	0
ENSG00000215909.3	4	1	3
ENSG00000162493.17	1	1	0
ENSG00000222952.1	0	0	0
ENSG00000237445.2	0	0	0
ENSG00000295237.1	0	0	0
ENSG00000253085.1	0	0	0
ENSG00000116731.23	887	470	417
ENSG00000289380.1	72	49	23
ENSG00000304226.1	0	0	0
ENSG00000189337.17	1	1	0
ENSG00000252151.1	0	0	0
ENSG00000231606.2	0	0	0
ENSG00000234593.4	0	0	0
ENSG00000302124.1	0	0	0
ENSG00000235829.1	0	0	0
ENSG00000287756.1	0	0	0
ENSG00000294214.1	0	0	0
ENSG00000294586.1	0	0	0
ENSG00000293964.1	0	0	0
ENSG00000175147.13	1	1	0
ENSG00000310342.1	0	0	0
ENSG00000171729.14	38	22	16
ENSG00000204464.8	0	0	0
ENSG00000215720.4	0	0	0
ENSG00000278480.1	0	0	0
ENSG00000142621.21	2	4	2
ENSG00000228140.3	20	12	8
ENSG00000233485.2	6	5	5
ENSG00000236045.1	0	0	0
ENSG00000142634.13	8744	4337	4407
ENSG00000162438.12	0	0	0
ENSG00000142615.8	4	0	4
ENSG00000215704.10	0	0	2
ENSG00000132906.18	236	107	131
ENSG00000116138.13	194	85	111
ENSG00000251866.1	0	0	0
ENSG00000272510.1	1	2	1
ENSG00000116771.6	0	0	0
ENSG00000237301.2	2	2	0
ENSG00000235084.3	1	1	0
ENSG00000252417.1	0	0	0
ENSG00000294489.1	0	5	5
ENSG00000236500.1	0	0	0
ENSG00000197312.13	122	68	64
ENSG00000215695.2	0	0	0
ENSG00000271742.1	2	0	2
ENSG00000116786.14	860	462	466
ENSG00000237938.5	12	49	31
ENSG00000162461.8	62	41	27
ENSG00000224459.3	0	0	6
ENSG00000162460.7	1	1	0
ENSG00000297277.1	0	0	0
ENSG00000162458.13	5	2	3
ENSG00000179743.5	234	110	159
ENSG00000224321.1	0	3	2
ENSG00000233954.7	33	21	12
ENSG00000178715.8	0	0	0
ENSG00000065526.13	1322	651	701
ENSG00000270620.1	0	0	0
ENSG00000116809.12	298	141	157
ENSG00000234607.2	4	2	2
ENSG00000231353.1	0	0	0
ENSG00000275503.1	0	0	0
ENSG00000224966.4	0	0	0
ENSG00000183888.4	0	0	0
ENSG00000233078.1	0	0	0
ENSG00000173641.18	0	0	0
ENSG00000186510.12	0	0	0
ENSG00000307216.1	0	0	0
ENSG00000232456.1	0	0	0
ENSG00000184908.20	0	0	0
ENSG00000185519.9	0	0	0
ENSG00000142627.13	1	0	1
ENSG00000227959.3	0	0	0
ENSG00000297531.1	0	0	0
ENSG00000142632.17	77	33	44
ENSG00000291077.2	6	4	2
ENSG00000237276.10	1	0	1
ENSG00000288398.1	11	7	4
ENSG00000132881.12	20	9	11
ENSG00000293791.1	7	4	3
ENSG00000233929.1	0	0	0
ENSG00000037637.11	767	378	389
ENSG00000055070.17	682	462	527
ENSG00000226457.1	15	4	11
ENSG00000187144.11	3	148	162
ENSG00000157191.20	1347	844	882
ENSG00000290842.2	28	192	234
ENSG00000226029.1	3	9	13
ENSG00000080947.16	0	0	0
ENSG00000306228.1	0	0	0
ENSG00000206652.1	5	2	3
ENSG00000224174.3	1	0	1
ENSG00000233421.6	0	0	0
ENSG00000277344.1	0	0	0
ENSG00000298308.1	0	0	0
ENSG00000225710.1	0	0	0
ENSG00000219481.11	73	64	63
ENSG00000271732.2	0	28	26
ENSG00000291072.2	119	56	63
ENSG00000215908.12	0	0	0
ENSG00000283773.1	0	0	0
ENSG00000293920.1	0	0	0
ENSG00000293901.1	0	0	0
ENSG00000186301.8	1	1	0
ENSG00000282143.2	0	0	0
ENSG00000207513.1	0	0	0
ENSG00000280114.1	0	0	0
